Paper_ID,Rater_1,Rater_2,Rater_3,Rater_4,Rater_5,Rater_6
2854,0,1,1,1,1,1
2855,0,0,0,0,0,0
2856,0,0,0,1,0,0
2857,0,0,0,0,0,0
2858,0,0,0,1,0,0
2859,0,0,0,0,0,0
2860,0,1,1,0,1,1
2861,1,1,1,0,1,1
2862,0,0,0,0,0,1
2863,1,1,1,1,1,1
2864,0,0,0,0,0,0
2865,0,0,0,0,0,1
2866,1,0,0,0,0,0
2867,0,0,0,0,1,0
2868,1,0,1,1,1,1
2869,1,0,0,0,0,0
2870,0,0,0,0,0,0
2871,1,1,1,1,1,1
2872,1,1,1,0,1,1
2873,1,1,0,1,1,1
2874,0,0,0,1,0,0
2875,1,1,1,1,1,1
2876,0,0,0,0,0,0
2877,0,0,0,1,0,0
2878,0,0,0,1,0,0
2879,0,1,0,1,0,0
2880,0,0,0,0,1,1
2881,1,0,0,0,0,0
2882,1,1,1,1,1,0
2883,0,0,0,0,0,0
2884,0,0,0,0,0,0
2885,1,0,0,1,1,0
2886,1,1,1,1,1,1
2887,0,0,0,0,0,0
2888,0,0,0,0,0,1
2889,1,1,1,1,1,1
2890,0,1,1,1,1,1
2891,0,0,0,0,0,0
2892,0,0,0,0,0,1
2893,1,1,1,1,1,1
2894,0,0,0,0,0,0
2895,1,1,0,0,0,1
2896,1,1,1,1,1,1
2897,0,0,1,0,0,0
2898,1,0,0,0,0,0
2899,0,0,0,0,0,0
2900,0,0,0,0,0,0
2901,0,0,0,0,0,1
2902,1,1,1,1,1,1
2903,1,0,0,0,0,0
2904,0,0,0,0,0,0
2905,0,0,0,0,0,0
2906,0,0,0,0,0,0
2907,1,1,1,1,1,1
2908,0,0,0,0,0,1
2909,0,1,0,0,0,0
2910,1,0,0,0,0,0
2911,0,0,0,0,0,0
2912,0,1,0,0,1,0
2913,1,1,1,1,1,1
2914,1,1,1,1,1,1
2915,0,0,0,0,0,0
2916,0,0,0,0,0,0
2917,1,1,0,1,1,1
2918,1,1,1,1,1,1
2919,1,0,0,0,0,0
2920,0,0,0,0,0,0
2921,0,0,0,0,0,0
2922,0,1,1,0,0,1
2923,1,1,1,1,1,1
2924,0,0,0,0,0,0
2925,0,0,0,0,0,0
2926,1,1,0,1,1,1
2927,1,1,1,1,1,1
2928,0,1,1,1,1,1
2929,1,1,1,1,1,1
2930,0,0,0,1,0,0
2931,0,0,0,0,0,0
2932,0,0,0,0,0,0
2933,0,0,0,0,0,0
2934,0,0,0,0,0,0
2935,0,1,1,1,1,0
2936,0,0,0,0,0,0
2937,1,1,1,1,1,1
2938,0,0,1,0,0,0
2939,1,1,1,1,1,1
2940,1,0,0,0,0,0
2941,0,0,0,0,0,0
2942,0,0,0,0,1,0
2943,0,0,0,0,0,0
2944,0,1,1,1,0,1
2945,1,1,1,1,1,1
2946,0,0,0,1,0,0
2947,0,0,0,0,0,0
2948,0,0,1,0,1,1
2949,0,0,0,0,0,0
2950,1,1,1,1,1,1
2951,1,1,1,1,1,1
2952,0,0,0,0,0,0
2953,1,1,1,1,1,1
2954,0,0,0,0,1,0
2955,1,1,1,1,1,1
2956,0,1,0,0,0,0
2957,1,1,0,1,1,0
2958,1,1,1,1,1,1
2959,0,0,0,0,0,0
2960,0,1,1,1,1,1
2961,0,0,0,0,0,0
2962,0,0,0,0,0,0
2963,0,0,0,0,0,0
2964,1,1,1,0,1,1
2965,1,1,1,1,1,1
2966,1,1,1,1,1,1
2967,0,0,1,1,1,0
2968,0,0,0,0,0,0
2969,1,1,1,1,1,1
2970,0,1,0,0,0,0
2971,0,0,0,0,0,0
2972,0,0,0,0,0,0
2973,1,1,1,0,1,1
2974,1,1,1,1,1,1
2975,0,0,0,0,0,0
2976,0,0,1,0,0,0
2977,1,1,1,1,1,1
2978,0,1,0,0,0,0
2979,1,1,1,1,1,1
2980,1,1,1,1,1,1
2981,0,0,0,0,0,0
2982,1,0,0,0,0,0
2983,1,0,1,1,1,1
2984,1,1,1,1,1,1
2985,0,1,0,0,0,0
2986,1,0,1,1,1,1
2987,0,0,0,0,0,0
2988,0,0,1,0,1,0
2989,1,0,1,0,1,1
2990,1,1,1,1,1,1
2991,0,0,0,0,0,0
2992,1,1,1,1,1,1
2993,0,1,0,0,0,0
2994,0,0,0,1,0,0
2995,0,0,0,0,0,0
2996,1,1,1,0,1,1
2997,0,0,0,0,0,1
2998,1,0,0,1,0,1
2999,0,1,0,0,0,0
3000,1,0,1,1,1,1
3001,0,0,1,0,0,0
3002,1,1,1,1,1,1
3003,0,0,0,0,0,0
3004,0,0,0,1,0,0
3005,0,0,0,0,0,0
3006,1,1,1,0,1,1
3007,1,1,1,1,1,1
3008,0,0,1,0,0,0
3009,1,0,0,0,0,0
3010,0,0,1,0,0,0
3011,0,0,0,0,0,0
3012,0,0,0,0,0,0
3013,0,0,0,0,0,1
3014,0,0,0,0,0,0
3015,1,0,0,0,0,0
3016,0,0,0,0,1,0
3017,1,1,1,1,1,1
3018,0,0,0,0,0,0
3019,1,0,0,0,0,0
3020,1,1,1,1,1,1
3021,0,0,1,0,0,0
3022,0,0,0,0,0,0
3023,0,0,0,0,0,0
3024,0,0,0,1,0,0
3025,0,1,0,0,0,0
3026,0,0,0,1,0,0
3027,1,1,1,1,1,1
3028,0,0,0,0,0,0
3029,0,0,0,0,0,0
3030,1,0,0,1,1,0
3031,0,0,0,0,0,0
3032,0,0,0,0,0,0
3033,1,1,1,1,1,1
3034,0,0,0,0,0,0
3035,0,0,0,0,0,0
3036,0,0,0,0,1,0
3037,0,1,0,0,0,0
3038,1,1,1,1,1,1
3039,0,0,0,0,0,0
3040,0,0,0,0,0,0
3041,0,0,0,0,0,1
3042,1,1,1,1,1,1
3043,0,0,0,0,0,0
3044,0,0,0,1,0,0
3045,1,1,1,1,1,1
3046,1,1,1,1,0,1
3047,0,0,0,0,0,0
3048,0,0,0,1,0,0
3049,0,0,1,0,0,0
3050,0,0,0,0,0,0
3051,0,0,0,0,0,0
3052,0,0,0,0,0,0
3053,0,0,0,0,0,0
3054,0,0,0,0,0,0
3055,0,0,0,1,0,0
3056,1,1,1,1,1,1
3057,0,0,0,0,0,0
3058,1,0,0,0,0,0
3059,1,0,0,0,0,0
3060,1,1,1,1,1,1
3061,1,0,0,0,0,0
3062,0,0,0,0,0,0
3063,0,0,1,0,0,0
3064,1,0,1,1,1,0
3065,0,1,0,0,0,0
3066,0,0,0,0,0,0
3067,0,0,0,0,1,0
3068,1,1,1,1,1,1
3069,0,0,0,0,0,0
3070,0,0,1,0,0,0
3071,1,1,1,1,1,1
3072,0,0,0,0,0,0
3073,0,0,0,0,0,0
3074,0,0,1,0,0,0
3075,0,0,0,1,1,0
3076,1,1,1,0,1,1
3077,1,1,1,0,1,1
3078,0,0,0,0,0,0
3079,0,0,0,0,0,0
3080,1,1,1,1,1,1
3081,1,1,1,1,1,1
3082,1,1,1,1,1,1
3083,0,0,0,0,0,0
3084,0,0,0,0,0,0
3085,1,1,1,1,1,1
3086,0,0,0,0,0,0
3087,0,0,0,0,0,0
3088,0,1,0,0,0,0
3089,0,0,0,0,0,0
3090,0,0,0,0,0,0
3091,1,0,0,0,0,0
3092,1,1,1,1,1,1
3093,0,0,0,0,0,0
3094,1,0,1,1,0,0
3095,0,0,0,0,0,0
3096,0,0,0,0,1,0
3097,1,1,1,1,1,1
3098,1,0,0,0,0,0
3099,0,0,0,0,0,0
3100,0,0,0,0,0,0
3101,0,1,0,0,0,0
3102,1,1,1,1,1,1
3103,1,1,1,1,1,1
3104,0,0,0,0,0,0
3105,0,0,0,0,0,0
3106,0,0,0,0,0,0
3107,1,1,1,1,1,1
3108,0,0,0,0,0,0
3109,0,0,0,0,0,0
3110,0,0,0,0,0,0
3111,0,0,0,0,0,0
3112,0,0,0,1,0,0
3113,1,0,1,1,1,1
3114,1,0,0,1,0,0
3115,0,1,0,1,0,0
3116,1,1,1,1,1,1
3117,1,1,1,1,1,1
3118,0,0,0,0,0,1
3119,0,0,0,0,0,0
3120,0,0,0,0,0,0
3121,0,0,1,0,0,0
3122,0,0,0,0,0,0
3123,0,1,0,0,0,0
3124,0,0,0,0,0,0
3125,1,1,1,1,1,1
3126,0,0,0,0,0,0
3127,0,0,1,0,0,0
3128,0,0,0,1,0,1
3129,1,1,0,0,1,1
3130,1,1,1,1,1,0
3131,1,1,1,0,1,0
3132,1,0,1,1,1,1
3133,1,1,1,1,1,1
3134,0,0,0,0,0,0
3135,0,0,0,0,0,0
3136,0,0,0,0,0,0
3137,0,1,1,1,1,1
3138,1,1,1,1,1,0
3139,0,0,1,0,0,0
3140,0,0,0,0,0,0
3141,0,0,0,0,0,0
3142,1,1,1,1,0,1
3143,1,1,1,0,0,0
3144,0,0,1,0,0,1
3145,0,0,0,0,1,1
3146,0,0,0,0,0,0
3147,1,1,1,1,1,1
3148,0,0,0,0,0,1
3149,1,1,0,1,1,1
3150,0,0,0,0,0,0
3151,0,1,0,0,0,0
3152,0,0,0,0,0,0
3153,1,0,1,1,1,1
3154,0,0,0,0,0,1
3155,0,0,0,0,0,1
3156,0,0,0,0,0,0
3157,1,0,1,1,1,1
3158,0,0,0,0,0,0
3159,1,1,1,1,1,1
3160,0,0,0,0,0,0
3161,0,0,0,1,0,0
3162,0,0,0,0,0,0
3163,0,0,0,1,0,0
3164,0,1,0,0,0,0
3165,0,0,0,0,0,0
3166,0,0,0,0,0,0
3167,1,0,1,1,1,0
3168,0,0,0,1,0,0
3169,1,0,0,1,1,1
3170,0,0,0,0,1,0
3171,0,0,0,0,0,0
3172,0,0,0,1,0,0
3173,0,0,0,0,0,0
3174,0,0,0,0,0,0
3175,0,0,0,0,1,0
3176,0,0,0,0,0,0
3177,0,0,0,0,0,0
3178,1,1,1,1,1,1
3179,1,1,1,1,1,1
3180,0,0,0,0,0,0
3181,0,0,0,0,0,0
3182,0,0,0,1,0,0
3183,0,0,0,0,0,0
3184,0,0,0,0,1,0
3185,0,0,1,0,0,1
3186,0,0,0,0,0,0
3187,0,0,0,0,0,0
3188,0,0,0,0,0,0
3189,1,1,1,1,1,1
3190,1,0,1,1,1,1
3191,0,0,0,0,0,0
3192,1,0,1,1,1,1
3193,1,1,1,1,1,1
3194,0,0,0,0,0,0
3195,0,0,0,0,0,0
3196,0,0,0,0,0,0
3197,1,0,1,1,1,1
3198,1,1,1,1,1,1
3199,0,0,0,0,0,0
3200,0,0,0,0,0,1
3201,0,0,0,0,0,0
3202,0,0,0,0,0,0
3203,0,0,0,0,0,1
3204,1,0,1,1,1,1
3205,0,0,0,1,0,0
3206,1,1,1,1,1,1
3207,1,1,1,1,0,1
3208,1,1,0,0,1,1
3209,0,1,1,0,0,0
3210,0,0,0,0,0,0
3211,0,0,1,0,0,0
3212,0,1,0,1,0,0
3213,0,0,0,0,0,0
3214,0,0,1,0,0,0
3215,0,0,0,0,0,0
3216,0,0,0,0,0,0
3217,0,0,0,0,0,1
3218,1,0,0,0,0,0
3219,0,1,1,1,1,1
3220,1,1,1,1,0,1
3221,0,0,1,0,0,1
3222,0,0,0,0,0,0
3223,0,0,0,0,0,0
3224,0,1,0,0,0,0
3225,1,0,0,0,0,0
3226,1,1,1,1,1,1
3227,0,1,0,1,0,0
3228,0,0,0,0,0,0
3229,0,0,0,0,0,0
3230,0,0,0,0,0,0
3231,0,0,1,0,0,0
3232,0,0,0,1,0,0
3233,1,0,1,0,0,0
3234,0,0,0,1,0,0
3235,0,0,0,0,0,0
3236,0,0,0,1,0,0
3237,1,0,1,0,0,0
3238,1,1,1,1,1,1
3239,0,0,0,0,0,1
3240,0,0,1,0,0,0
3241,1,0,0,0,0,0
3242,0,0,0,0,0,0
3243,0,0,0,0,0,0
3244,0,0,0,0,0,0
3245,1,1,1,1,1,1
3246,0,0,0,0,0,0
3247,0,0,1,0,0,0
3248,0,0,0,0,0,0
3249,1,1,0,1,1,1
3250,0,0,1,0,0,0
3251,1,0,0,0,0,0
3252,0,0,0,0,0,0
3253,0,0,0,0,0,1
3254,0,0,0,0,0,0
3255,0,0,0,0,0,0
3256,0,0,0,0,0,0
3257,0,1,0,0,0,1
3258,1,0,0,1,0,0
3259,0,0,0,0,0,0
3260,0,1,1,1,1,1
3261,0,0,0,0,0,0
3262,0,0,0,0,0,0
3263,0,0,0,0,0,0
3264,0,0,0,0,0,0
3265,1,1,1,0,0,1
3266,1,0,0,0,0,0
3267,0,0,1,0,1,0
3268,0,0,0,0,0,0
3269,0,0,0,0,0,0
3270,0,1,0,0,0,0
3271,0,0,0,0,0,0
3272,0,0,0,0,0,0
3273,1,1,1,1,1,1
3274,0,0,0,0,0,1
3275,1,0,0,1,1,0
3276,1,1,1,1,1,1
3277,1,1,0,1,1,1
3278,0,0,0,0,0,0
3279,0,0,0,0,0,0
3280,1,1,1,1,1,1
3281,0,0,0,1,0,0
3282,1,1,0,0,0,0
3283,1,1,1,1,1,1
3284,1,1,1,1,1,1
3285,0,0,0,0,0,0
3286,0,0,0,0,0,0
3287,0,0,0,0,0,0
3288,1,1,1,1,1,1
3289,1,1,1,1,1,1
3290,0,0,0,0,0,0
3291,0,0,0,0,0,0
3292,1,1,1,1,1,1
3293,0,0,0,0,0,0
3294,0,0,0,0,0,0
3295,1,1,0,1,1,0
3296,1,0,1,0,0,0
3297,0,0,1,0,0,0
3298,0,0,0,0,0,0
3299,0,0,0,0,0,0
3300,1,0,1,1,1,1
3301,0,0,0,0,0,0
3302,1,1,1,1,1,1
3303,0,0,0,0,0,0
3304,0,1,0,0,0,0
3305,0,0,0,0,0,0
3306,0,0,0,0,0,0
3307,0,0,0,0,0,0
3308,0,1,0,0,1,1
3309,0,0,0,0,0,0
3310,0,0,0,0,1,0
3311,0,1,1,1,1,1
3312,0,0,1,0,0,0
3313,1,1,1,1,1,1
3314,0,0,0,0,0,0
3315,0,1,0,0,0,0
3316,0,1,0,0,0,0
3317,0,0,0,0,0,0
3318,0,0,1,0,1,1
3319,1,1,1,1,1,1
3320,1,1,1,1,0,1
3321,0,0,0,0,0,0
3322,0,0,0,0,0,0
3323,1,1,0,1,1,1
3324,1,0,0,0,0,0
3325,0,1,1,1,1,0
3326,1,1,1,1,1,1
3327,1,1,1,1,1,1
3328,0,0,0,0,0,0
3329,1,0,0,0,0,0
3330,0,1,0,0,0,0
3331,0,0,0,0,0,0
3332,1,1,1,0,0,1
3333,0,0,0,0,0,1
3334,0,0,0,0,1,0
3335,1,1,0,1,1,1
3336,1,1,0,1,1,1
3337,1,1,1,1,1,1
3338,1,1,1,1,1,1
3339,0,0,0,0,0,0
3340,0,0,0,0,0,1
3341,1,0,0,1,1,1
3342,0,0,0,0,0,1
3343,0,0,0,0,0,0
3344,0,0,0,0,1,0
3345,1,0,1,0,0,0
3346,1,1,1,1,1,0
3347,0,0,0,0,0,0
3348,0,0,0,0,0,0
3349,0,0,0,0,0,0
3350,0,0,0,0,1,0
3351,0,0,0,0,0,0
3352,0,0,0,0,0,0
3353,1,1,1,1,1,1
3354,0,0,0,0,0,0
3355,0,0,0,0,0,0
3356,0,0,0,0,0,0
3357,0,0,0,0,0,0
3358,0,0,0,0,1,0
3359,1,1,1,0,1,1
3360,0,1,0,0,0,0
3361,0,0,1,1,1,1
3362,0,0,0,0,0,1
3363,0,0,0,1,0,0
3364,0,0,0,0,0,0
3365,1,1,1,0,1,1
3366,0,0,0,0,0,0
3367,0,0,1,0,0,0
3368,0,0,0,0,0,1
3369,0,0,0,0,0,0
3370,0,0,0,0,0,0
3371,0,0,0,0,1,0
3372,0,0,0,0,0,0
3373,0,0,1,0,0,0
3374,0,0,0,0,0,1
3375,1,1,1,1,1,1
3376,1,1,1,1,1,1
3377,1,1,1,1,1,1
3378,0,0,1,0,0,0
3379,0,0,0,0,0,0
3380,0,0,0,0,0,0
3381,0,0,0,0,0,0
3382,0,0,0,1,0,0
3383,0,0,0,0,0,0
3384,0,0,0,0,0,1
3385,0,0,0,1,0,0
3386,1,1,1,1,1,1
3387,0,0,1,0,0,0
3388,0,0,0,0,0,0
3389,0,0,0,0,0,0
3390,1,0,0,0,0,0
3391,0,0,1,1,0,0
3392,1,1,1,0,1,1
3393,1,1,1,1,1,0
3394,0,0,0,0,0,0
3395,1,1,1,1,0,1
3396,1,0,1,1,1,0
3397,1,1,1,1,1,1
3398,1,1,1,1,1,1
3399,0,0,0,0,1,0
3400,1,1,0,0,0,0
3401,0,0,0,0,0,0
3402,0,0,1,0,0,0
3403,1,1,1,1,0,1
3404,0,1,0,0,0,0
3405,1,1,1,0,0,0
3406,1,1,1,0,1,1
3407,1,0,1,1,1,1
3408,1,1,1,0,1,1
3409,0,0,0,0,0,1
3410,0,0,0,0,0,0
3411,0,0,1,1,0,0
3412,0,0,0,0,0,0
3413,0,1,0,1,0,0
3414,0,0,0,0,0,0
3415,1,1,1,1,1,1
3416,0,0,0,0,0,0
3417,0,0,0,0,0,0
3418,1,0,0,0,0,0
3419,0,0,0,0,0,0
3420,1,0,0,0,0,0
3421,1,0,1,0,1,0
3422,0,0,0,0,0,0
3423,1,1,1,0,0,1
3424,0,0,1,0,0,0
3425,1,1,1,1,1,1
3426,1,0,0,0,0,0
3427,0,1,0,0,1,1
3428,0,0,0,0,0,0
3429,1,1,1,1,1,1
3430,0,1,0,0,1,0
3431,0,0,0,1,0,1
3432,1,1,1,1,1,1
3433,1,1,1,0,1,1
3434,0,1,0,0,0,1
3435,1,1,1,1,1,0
3436,0,0,0,0,1,0
3437,0,0,0,0,0,0
3438,0,0,0,1,0,0
3439,1,1,1,1,1,1
3440,1,1,1,1,1,1
3441,1,1,0,0,0,0
3442,1,0,0,0,0,0
3443,0,0,0,0,1,0
3444,1,1,1,1,1,1
3445,0,1,1,1,1,1
3446,0,0,0,0,0,0
3447,1,1,1,1,1,1
3448,1,1,1,1,1,1
3449,0,0,0,0,1,0
3450,0,0,0,1,0,0
3451,0,0,0,0,0,0
3452,0,1,0,0,0,1
3453,0,0,0,0,0,0
3454,0,1,0,1,0,0
3455,1,1,1,1,1,1
3456,0,1,0,1,1,1
3457,0,0,0,0,0,0
3458,0,0,0,0,0,0
3459,0,1,0,0,0,0
3460,0,0,0,1,0,0
3461,1,0,0,0,0,0
3462,0,0,0,0,0,0
3463,0,0,0,0,0,0
3464,0,0,0,0,0,0
3465,0,1,0,1,0,0
3466,1,1,1,1,1,1
3467,0,0,0,1,0,1
3468,0,0,0,0,0,0
3469,1,1,1,1,0,1
3470,0,0,0,1,0,0
3471,0,0,0,0,0,0
3472,1,1,1,1,1,1
3473,0,1,1,0,0,0
3474,0,0,1,0,0,0
3475,1,1,1,1,1,1
3476,1,1,1,1,1,1
3477,1,1,1,1,1,0
3478,0,0,0,0,0,0
3479,0,0,0,0,0,1
3480,0,0,0,1,0,0
3481,0,0,0,0,0,0
3482,0,0,0,0,0,0
3483,0,0,0,0,0,0
3484,0,1,1,1,1,1
3485,0,0,0,0,0,0
3486,0,0,0,0,0,0
3487,0,0,0,0,0,0
3488,0,0,0,0,0,0
3489,0,0,0,0,0,0
3490,0,0,0,0,0,0
3491,1,0,0,0,0,0
3492,0,0,0,1,0,0
3493,1,1,1,1,1,1
3494,1,1,0,1,1,1
3495,0,0,0,1,1,0
3496,0,0,0,0,0,0
3497,1,1,1,1,0,0
3498,1,1,1,1,1,1
3499,0,0,0,0,0,0
3500,1,1,1,1,1,1
3501,0,0,0,0,0,0
3502,1,1,1,1,1,1
3503,1,1,1,1,1,1
3504,0,0,0,0,0,0
3505,1,1,1,1,1,1
3506,0,0,0,0,0,0
3507,0,1,1,1,1,1
3508,0,0,1,0,0,0
3509,1,1,0,1,1,1
3510,0,0,0,0,1,0
3511,0,0,0,1,0,1
3512,0,0,0,0,0,0
3513,1,1,1,1,1,1
3514,1,1,1,1,0,1
3515,1,1,1,1,1,1
3516,1,1,1,1,1,1
3517,0,0,0,0,0,0
3518,0,1,1,1,0,0
3519,0,0,0,0,0,0
3520,0,0,0,0,0,0
3521,0,0,0,0,0,0
3522,0,0,0,0,0,0
3523,0,0,1,0,0,0
3524,0,0,0,0,0,0
3525,0,0,0,0,0,0
3526,0,1,0,0,0,1
3527,1,1,0,1,0,1
3528,1,0,1,1,1,0
3529,1,1,1,1,1,1
3530,0,1,0,0,0,0
3531,0,0,0,0,0,0
3532,0,1,1,1,1,1
3533,0,0,1,0,0,0
3534,1,0,0,0,0,0
3535,0,0,0,0,0,0
3536,0,0,0,0,0,0
3537,1,0,0,0,1,0
3538,0,0,1,1,0,0
3539,0,0,0,1,0,0
3540,0,0,0,0,0,1
3541,0,0,0,0,0,0
3542,1,1,1,1,1,0
3543,0,0,0,1,1,0
3544,0,0,0,0,0,0
3545,1,1,1,1,1,1
3546,0,0,0,0,0,0
3547,0,0,0,0,0,0
3548,0,1,0,0,1,0
3549,0,0,0,0,0,0
3550,0,0,1,0,0,0
3551,1,1,1,1,1,1
3552,1,0,1,0,0,1
3553,0,0,0,0,0,0
3554,0,0,0,0,0,0
3555,0,0,0,1,0,0
3556,0,0,0,0,0,1
3557,0,0,0,1,0,0
3558,1,0,0,0,0,0
3559,0,0,0,0,1,0
3560,0,0,0,0,0,0
3561,0,1,0,0,1,0
3562,1,1,1,1,1,1
3563,0,0,0,0,0,0
3564,0,1,0,0,0,0
3565,0,0,0,0,1,1
3566,1,0,1,0,1,1
3567,0,0,0,0,0,0
3568,0,0,0,0,1,0
3569,1,1,1,1,1,1
3570,0,1,1,1,1,1
3571,0,0,0,0,0,0
3572,0,0,0,0,0,0
3573,0,1,1,1,1,1
3574,1,1,1,1,1,1
3575,1,1,1,1,1,1
3576,1,0,0,0,0,0
3577,0,0,1,1,0,0
3578,0,1,0,0,0,0
3579,1,1,1,1,0,1
3580,0,0,0,0,0,0
3581,0,0,0,0,0,0
3582,1,1,1,1,0,1
3583,0,0,1,0,0,0
3584,0,1,1,1,1,1
3585,0,0,0,0,1,0
3586,0,0,0,0,0,0
3587,0,0,0,0,0,1
3588,1,0,1,1,1,1
3589,0,1,0,1,0,0
3590,0,0,0,0,0,0
3591,1,1,0,1,0,1
3592,0,0,0,1,1,0
3593,1,0,0,0,0,0
3594,0,0,0,0,0,0
3595,0,0,0,0,0,0
3596,0,0,0,1,0,0
3597,0,0,0,0,0,0
3598,0,0,0,0,0,1
3599,0,0,0,0,0,0
3600,0,0,0,0,0,0
3601,0,0,0,0,0,0
3602,0,0,1,0,0,0
3603,0,0,0,0,0,0
3604,0,0,0,0,0,0
3605,0,0,0,0,0,0
3606,0,1,1,1,0,0
3607,0,0,0,1,1,1
3608,0,0,0,0,1,0
3609,1,1,1,1,1,1
3610,1,1,1,0,1,1
3611,0,1,0,0,0,1
3612,0,0,0,0,0,0
3613,0,0,0,0,0,0
3614,1,1,0,1,1,1
3615,0,0,0,1,0,1
3616,0,0,0,0,0,0
3617,0,0,0,0,0,0
3618,0,1,0,1,1,1
3619,0,1,1,1,1,1
3620,0,0,0,0,0,0
3621,0,1,0,0,0,0
3622,0,0,0,0,0,0
3623,0,0,1,0,0,0
3624,0,0,1,1,0,1
3625,0,0,0,0,0,0
3626,0,0,0,0,0,0
3627,0,0,0,0,0,0
3628,1,1,1,1,1,1
3629,1,1,1,0,1,1
3630,0,0,0,0,0,0
3631,1,1,1,1,1,1
3632,0,0,0,0,1,0
3633,0,1,0,0,0,0
3634,0,0,0,0,0,0
3635,0,0,0,0,0,0
3636,0,0,0,0,0,0
3637,1,1,1,1,1,1
3638,0,0,0,0,0,0
3639,0,1,1,0,1,0
3640,0,0,0,0,1,0
3641,0,0,0,0,0,0
3642,1,1,1,0,1,1
3643,0,0,0,0,0,0
3644,0,1,0,0,0,0
3645,1,1,1,1,1,1
3646,1,0,1,0,0,0
3647,0,0,0,0,0,0
3648,0,0,0,0,0,0
3649,1,0,0,0,0,0
3650,1,1,1,1,1,1
3651,1,1,1,1,1,1
3652,0,0,0,0,0,0
3653,1,1,1,1,1,1
3654,0,0,0,0,0,0
3655,0,0,0,1,0,0
3656,0,0,1,0,0,0
3657,0,0,0,0,0,0
3658,0,0,0,0,0,0
3659,0,0,0,0,0,0
3660,1,1,1,1,1,1
3661,0,0,1,0,0,0
3662,0,0,0,1,0,0
3663,0,0,0,0,0,0
3664,0,0,1,0,0,0
3665,0,0,0,0,0,0
3666,0,0,0,0,0,0
3667,0,1,1,1,1,1
3668,0,0,0,0,0,0
3669,0,0,0,0,0,0
3670,0,0,0,0,0,0
3671,0,0,0,0,0,0
3672,0,0,0,0,0,0
3673,1,1,0,1,1,1
3674,1,0,0,0,0,0
3675,0,0,0,0,0,0
3676,0,0,0,0,0,1
3677,0,0,0,0,0,0
3678,0,0,0,0,0,0
3679,1,1,1,1,1,1
3680,0,1,0,0,0,0
3681,1,1,1,1,1,0
3682,0,0,0,0,0,0
3683,0,1,1,1,1,1
3684,0,0,0,0,0,0
3685,1,0,0,1,0,0
3686,0,0,0,0,0,0
3687,1,1,1,1,1,1
3688,0,0,0,0,0,1
3689,0,0,0,0,0,1
3690,0,0,0,0,0,0
3691,1,1,1,1,1,1
3692,0,0,0,0,0,1
3693,1,1,1,1,1,1
3694,0,0,0,0,0,0
3695,0,0,0,1,0,0
3696,0,0,0,0,0,0
3697,1,1,1,1,1,0
3698,0,0,0,0,0,0
3699,1,1,1,0,1,1
3700,0,0,0,0,1,1
3701,0,0,0,0,0,0
3702,0,0,0,0,0,1
3703,0,0,0,0,0,0
3704,1,1,1,1,1,1
3705,1,1,1,1,1,1
3706,1,1,1,1,1,0
3707,1,1,0,1,0,1
3708,0,0,0,0,1,0
3709,1,0,1,0,0,0
3710,1,1,1,1,1,1
3711,0,0,0,0,0,0
3712,0,1,1,1,1,1
3713,1,1,1,1,1,1
3714,0,0,0,0,0,0
3715,1,1,0,1,1,1
3716,0,0,0,0,1,0
3717,0,0,0,0,0,0
3718,0,0,0,0,0,0
3719,0,0,0,0,0,0
3720,0,0,0,0,0,0
3721,0,0,1,0,0,1
3722,1,1,1,1,1,1
3723,0,1,1,1,1,1
3724,0,0,0,0,0,0
3725,0,0,0,1,1,0
3726,1,0,1,1,1,1
3727,1,0,1,0,0,0
3728,0,1,0,0,0,0
3729,0,0,0,0,0,0
3730,0,0,0,0,0,0
3731,0,0,0,0,0,0
3732,1,1,1,1,1,1
3733,0,0,0,0,0,1
3734,0,0,0,1,0,0
3735,0,0,0,0,0,0
3736,0,0,0,0,0,0
3737,0,0,0,0,1,0
3738,1,1,1,1,1,1
3739,1,1,0,1,1,0
3740,0,0,1,0,0,0
3741,1,0,1,0,1,1
3742,1,1,1,1,1,1
3743,1,1,1,1,1,1
3744,0,0,0,0,0,0
3745,0,0,0,0,0,0
3746,0,0,0,0,0,0
3747,0,0,0,0,0,1
3748,0,0,1,0,0,1
3749,0,0,0,0,0,0
3750,1,1,1,1,1,1
3751,1,1,1,1,1,1
3752,0,1,1,0,1,1
3753,0,0,1,0,0,1
3754,0,0,1,0,0,1
3755,0,0,0,0,0,0
3756,0,0,1,0,0,0
3757,0,0,0,0,0,0
3758,0,1,0,0,0,0
3759,0,0,0,0,0,0
3760,1,0,1,0,1,1
3761,0,0,0,0,0,0
3762,1,1,1,1,0,1
3763,0,0,0,0,0,0
3764,0,0,0,0,0,0
3765,0,0,0,0,0,0
3766,0,0,0,0,0,0
3767,0,0,0,0,0,0
3768,0,0,0,0,1,0
3769,0,0,0,0,0,1
3770,0,0,0,0,0,0
3771,0,0,1,0,0,1
3772,1,0,0,1,1,1
3773,0,1,0,0,0,0
3774,1,1,1,1,1,1
3775,0,0,0,0,0,0
3776,1,1,1,1,0,1
3777,1,1,1,0,1,1
3778,0,0,0,0,0,0
3779,0,0,0,0,0,0
3780,1,1,1,1,1,0
3781,0,0,0,0,0,1
3782,0,0,0,1,0,0
3783,1,0,1,0,0,0
